Training the model
Epoch: 1, loss_train: 23372.0404, acc_train: 0.0302, loss_val: 23224.9213, acc_val: 0.0322, time:7.6532
Epoch: 2, loss_train: 189142.0143, acc_train: 0.1439, loss_val: 191969.4302, acc_val: 0.1365, time:7.5491
Epoch: 3, loss_train: 152685.7301, acc_train: 0.0830, loss_val: 150392.9038, acc_val: 0.0955, time:7.4945
Epoch: 4, loss_train: 2318574.7872, acc_train: 0.0447, loss_val: 2278724.6378, acc_val: 0.0405, time:7.5270
Epoch: 5, loss_train: 222150.7825, acc_train: 0.1981, loss_val: 219376.0540, acc_val: 0.1910, time:7.5803
Epoch: 6, loss_train: 79356.8147, acc_train: 0.0563, loss_val: 79398.5803, acc_val: 0.0545, time:7.6252
Epoch: 7, loss_train: 33493.1539, acc_train: 0.0239, loss_val: 33737.0783, acc_val: 0.0202, time:7.6098
Epoch: 8, loss_train: 85296.9720, acc_train: 0.0292, loss_val: 87015.7318, acc_val: 0.0291, time:7.7172
Epoch: 9, loss_train: 34035.7679, acc_train: 0.0845, loss_val: 34279.9361, acc_val: 0.0908, time:7.6162
Epoch: 10, loss_train: 21696.1056, acc_train: 0.1055, loss_val: 21225.9323, acc_val: 0.1053, time:7.5052
Epoch: 11, loss_train: 25077.1292, acc_train: 0.0388, loss_val: 24991.6919, acc_val: 0.0472, time:7.6122
Epoch: 12, loss_train: 20245.9432, acc_train: 0.0225, loss_val: 20632.2676, acc_val: 0.0202, time:7.5531
Epoch: 13, loss_train: 12353.0258, acc_train: 0.1979, loss_val: 12559.4090, acc_val: 0.1905, time:7.6128
Epoch: 14, loss_train: 13078.0470, acc_train: 0.0391, loss_val: 12673.1227, acc_val: 0.0405, time:7.5510
Epoch: 15, loss_train: 9425.1712, acc_train: 0.1151, loss_val: 9224.1133, acc_val: 0.1235, time:7.5492
Epoch: 16, loss_train: 48.2968, acc_train: 0.0015, loss_val: 46.4751, acc_val: 0.0010, time:7.5984
Epoch: 17, loss_train: 44.2385, acc_train: 0.0000, loss_val: 42.5502, acc_val: 0.0000, time:7.5276
Epoch: 18, loss_train: 42.8705, acc_train: 0.0000, loss_val: 42.2447, acc_val: 0.0000, time:7.5006
Epoch: 19, loss_train: 42.0498, acc_train: 0.0000, loss_val: 41.8103, acc_val: 0.0000, time:7.5721
Epoch: 20, loss_train: 41.1585, acc_train: 0.0000, loss_val: 41.1546, acc_val: 0.0000, time:7.5937
Epoch: 21, loss_train: 40.2124, acc_train: 0.0000, loss_val: 40.1945, acc_val: 0.0000, time:7.5580
Epoch: 22, loss_train: 41.2405, acc_train: 0.0000, loss_val: 39.0061, acc_val: 0.0000, time:7.6102
Epoch: 23, loss_train: 37.9312, acc_train: 0.0000, loss_val: 37.5509, acc_val: 0.0000, time:7.5338
Epoch: 24, loss_train: 35.9904, acc_train: 0.0000, loss_val: 36.0274, acc_val: 0.0000, time:7.5015
Epoch: 25, loss_train: 34.2467, acc_train: 0.0000, loss_val: 34.2449, acc_val: 0.0000, time:7.5520
Epoch: 26, loss_train: 32.4093, acc_train: 0.0000, loss_val: 32.3699, acc_val: 0.0000, time:7.7004
Epoch: 27, loss_train: 31.6020, acc_train: 0.0000, loss_val: 30.9065, acc_val: 0.0000, time:7.6815
Epoch: 28, loss_train: 29.0800, acc_train: 0.0000, loss_val: 28.4331, acc_val: 0.0000, time:7.7250
Epoch: 29, loss_train: 26.4261, acc_train: 0.0000, loss_val: 26.3149, acc_val: 0.0000, time:7.6255
Epoch: 30, loss_train: 24.3687, acc_train: 0.0000, loss_val: 24.1153, acc_val: 0.0000, time:7.5118
Epoch: 31, loss_train: 21.9643, acc_train: 0.0002, loss_val: 21.9666, acc_val: 0.0000, time:7.6237
Epoch: 32, loss_train: 20.1853, acc_train: 0.0202, loss_val: 20.1585, acc_val: 0.0197, time:7.5185
Epoch: 33, loss_train: 19.1283, acc_train: 0.0330, loss_val: 19.1206, acc_val: 0.0343, time:7.5658
Epoch: 34, loss_train: 24.3361, acc_train: 0.0336, loss_val: 19.1168, acc_val: 0.0353, time:7.6312
Epoch: 35, loss_train: 18.3265, acc_train: 0.0336, loss_val: 18.3356, acc_val: 0.0353, time:7.5671
Epoch: 36, loss_train: 18.0028, acc_train: 0.0336, loss_val: 18.0281, acc_val: 0.0358, time:7.6124
Epoch: 37, loss_train: 18.1964, acc_train: 0.0365, loss_val: 17.5778, acc_val: 0.0384, time:7.5988
Epoch: 38, loss_train: 19.2930, acc_train: 0.0726, loss_val: 17.6873, acc_val: 0.0804, time:7.5051
Epoch: 39, loss_train: 16.8708, acc_train: 0.1105, loss_val: 16.8997, acc_val: 0.1188, time:7.5472
Epoch: 40, loss_train: 16.4712, acc_train: 0.1125, loss_val: 16.3967, acc_val: 0.1209, time:7.4988
Epoch: 41, loss_train: 16.1683, acc_train: 0.1151, loss_val: 16.1699, acc_val: 0.1235, time:7.4864
Epoch: 42, loss_train: 15.5712, acc_train: 0.1152, loss_val: 15.5667, acc_val: 0.1235, time:7.4885
Epoch: 43, loss_train: 15.1813, acc_train: 0.1142, loss_val: 15.1365, acc_val: 0.1230, time:7.5105
Epoch: 44, loss_train: 17.9106, acc_train: 0.1150, loss_val: 14.8725, acc_val: 0.1230, time:7.5430
