Training the model
Epoch: 1, loss_train: 31655.1154, acc_train: 0.0000, loss_val: 31656.1753, acc_val: 0.0000, time:8.0716
Epoch: 2, loss_train: 68894.9851, acc_train: 0.0259, loss_val: 69277.3111, acc_val: 0.0271, time:8.3169
Epoch: 3, loss_train: 24354.0929, acc_train: 0.1037, loss_val: 25159.2822, acc_val: 0.1010, time:7.8225
Epoch: 4, loss_train: 112912.8829, acc_train: 0.0780, loss_val: 114155.8303, acc_val: 0.0764, time:7.7978
Epoch: 5, loss_train: 200887.4769, acc_train: 0.4454, loss_val: 199789.6817, acc_val: 0.4528, time:7.7683
Epoch: 6, loss_train: 235333.0666, acc_train: 0.0590, loss_val: 236288.4654, acc_val: 0.0653, time:7.8585
Epoch: 7, loss_train: 186699.4529, acc_train: 0.0586, loss_val: 189961.8508, acc_val: 0.0452, time:7.8711
Epoch: 8, loss_train: 64678.3099, acc_train: 0.0245, loss_val: 65304.8069, acc_val: 0.0191, time:7.7924
Epoch: 9, loss_train: 1537.2833, acc_train: 0.0423, loss_val: 1529.2195, acc_val: 0.0467, time:7.9125
Epoch: 10, loss_train: 28351.0459, acc_train: 0.0271, loss_val: 29192.1476, acc_val: 0.0256, time:7.7619
Epoch: 11, loss_train: 12792.6014, acc_train: 0.0544, loss_val: 12767.8513, acc_val: 0.0628, time:7.7760
Epoch: 12, loss_train: 61.7953, acc_train: 0.0274, loss_val: 57.9816, acc_val: 0.0261, time:7.8450
Epoch: 13, loss_train: 46.6089, acc_train: 0.0210, loss_val: 46.5883, acc_val: 0.0226, time:7.8038
Epoch: 14, loss_train: 46.4786, acc_train: 0.0274, loss_val: 46.3721, acc_val: 0.0261, time:7.7663
Epoch: 15, loss_train: 45.9657, acc_train: 0.0370, loss_val: 46.1022, acc_val: 0.0352, time:7.7766
Epoch: 16, loss_train: 45.0653, acc_train: 0.0368, loss_val: 45.0548, acc_val: 0.0307, time:7.8002
Epoch: 17, loss_train: 45.0839, acc_train: 0.0589, loss_val: 45.2114, acc_val: 0.0648, time:7.8389
Epoch: 18, loss_train: 44.5069, acc_train: 0.0586, loss_val: 44.6852, acc_val: 0.0497, time:7.8552
Epoch: 19, loss_train: 42.1794, acc_train: 0.0553, loss_val: 42.2279, acc_val: 0.0503, time:7.7781
Epoch: 20, loss_train: 40.2596, acc_train: 0.0607, loss_val: 40.3711, acc_val: 0.0623, time:7.8155
Epoch: 21, loss_train: 36.9872, acc_train: 0.0509, loss_val: 36.9878, acc_val: 0.0528, time:7.8047
Epoch: 22, loss_train: 33.6781, acc_train: 0.0324, loss_val: 33.7155, acc_val: 0.0296, time:7.8343
Epoch: 23, loss_train: 29.3369, acc_train: 0.0345, loss_val: 29.4191, acc_val: 0.0312, time:7.7511
Epoch: 24, loss_train: 24.5255, acc_train: 0.0726, loss_val: 24.4023, acc_val: 0.0683, time:7.7534
Epoch: 25, loss_train: 23.6846, acc_train: 0.4130, loss_val: 23.2397, acc_val: 0.4266, time:7.7919
Epoch: 26, loss_train: 25.5895, acc_train: 0.4394, loss_val: 25.2817, acc_val: 0.4457, time:7.7509
Epoch: 27, loss_train: 26.7843, acc_train: 0.4421, loss_val: 26.3781, acc_val: 0.4492, time:7.8141
Epoch: 28, loss_train: 26.6634, acc_train: 0.4434, loss_val: 26.3162, acc_val: 0.4497, time:7.8043
Epoch: 29, loss_train: 26.3186, acc_train: 0.4423, loss_val: 26.0407, acc_val: 0.4503, time:7.7764
Epoch: 30, loss_train: 24.8493, acc_train: 0.4398, loss_val: 24.5545, acc_val: 0.4482, time:7.7910
