Training the model
Epoch: 1, loss_train: 13467.9709, acc_train: 0.0150, loss_val: 13590.9701, acc_val: 0.0096, time:8.3761
Epoch: 2, loss_train: 88680.2317, acc_train: 0.1395, loss_val: 87833.2137, acc_val: 0.1336, time:8.4770
Epoch: 3, loss_train: 49157.7766, acc_train: 0.0927, loss_val: 47643.3859, acc_val: 0.0916, time:8.4572
Epoch: 4, loss_train: 880004.8784, acc_train: 0.1462, loss_val: 846562.5171, acc_val: 0.1485, time:8.3715
Epoch: 5, loss_train: 93435.5245, acc_train: 0.1247, loss_val: 91313.9676, acc_val: 0.1273, time:8.4098
Epoch: 6, loss_train: 89084.5009, acc_train: 0.0466, loss_val: 88126.8947, acc_val: 0.0463, time:8.5052
Epoch: 7, loss_train: 92711.4492, acc_train: 0.0893, loss_val: 91662.3996, acc_val: 0.0955, time:8.4525
Epoch: 8, loss_train: 43415.3237, acc_train: 0.0668, loss_val: 42756.7339, acc_val: 0.0714, time:8.4914
Epoch: 9, loss_train: 20950.2291, acc_train: 0.0817, loss_val: 20936.2011, acc_val: 0.0805, time:8.3650
Epoch: 10, loss_train: 5069.9361, acc_train: 0.1052, loss_val: 5090.8479, acc_val: 0.1017, time:8.4265
Epoch: 11, loss_train: 42834.4468, acc_train: 0.0703, loss_val: 42017.1016, acc_val: 0.0757, time:8.4024
Epoch: 12, loss_train: 5545.3919, acc_train: 0.0163, loss_val: 5656.5490, acc_val: 0.0125, time:8.4243
Epoch: 13, loss_train: 6528.7046, acc_train: 0.1393, loss_val: 6621.7418, acc_val: 0.1336, time:8.4436
Epoch: 14, loss_train: 2826.4318, acc_train: 0.0698, loss_val: 2789.1201, acc_val: 0.0752, time:8.4717
Epoch: 15, loss_train: 3371.5397, acc_train: 0.0712, loss_val: 3273.0824, acc_val: 0.0776, time:8.3843
Epoch: 16, loss_train: 2637.5931, acc_train: 0.0580, loss_val: 2573.6905, acc_val: 0.0564, time:8.3372
Epoch: 17, loss_train: 1375.2823, acc_train: 0.0633, loss_val: 1352.5103, acc_val: 0.0665, time:8.3826
Epoch: 18, loss_train: 713.2937, acc_train: 0.0506, loss_val: 728.2116, acc_val: 0.0516, time:8.3689
Epoch: 19, loss_train: 358.0587, acc_train: 0.0876, loss_val: 346.8382, acc_val: 0.0931, time:8.5884
Epoch: 20, loss_train: 99.7006, acc_train: 0.0508, loss_val: 98.5690, acc_val: 0.0579, time:8.5539
Epoch: 21, loss_train: 43.9729, acc_train: 0.0129, loss_val: 43.5468, acc_val: 0.0082, time:8.5594
Epoch: 22, loss_train: 44.1908, acc_train: 0.0005, loss_val: 43.8622, acc_val: 0.0005, time:8.4762
Epoch: 23, loss_train: 41.2857, acc_train: 0.0002, loss_val: 41.3444, acc_val: 0.0000, time:8.3827
Epoch: 24, loss_train: 38.9568, acc_train: 0.0000, loss_val: 38.8557, acc_val: 0.0000, time:8.4064
Epoch: 25, loss_train: 37.4878, acc_train: 0.0000, loss_val: 37.3743, acc_val: 0.0000, time:8.4110
Epoch: 26, loss_train: 36.6823, acc_train: 0.0001, loss_val: 36.5608, acc_val: 0.0005, time:8.4579
Epoch: 27, loss_train: 35.9754, acc_train: 0.0000, loss_val: 35.9182, acc_val: 0.0000, time:8.4656
Epoch: 28, loss_train: 36.3335, acc_train: 0.0000, loss_val: 34.9444, acc_val: 0.0000, time:8.2814
Epoch: 29, loss_train: 33.8646, acc_train: 0.0000, loss_val: 33.8194, acc_val: 0.0000, time:8.2321
Epoch: 30, loss_train: 32.5904, acc_train: 0.0000, loss_val: 32.5395, acc_val: 0.0000, time:8.3451
Epoch: 31, loss_train: 31.0319, acc_train: 0.0000, loss_val: 30.9970, acc_val: 0.0000, time:8.2707
Epoch: 32, loss_train: 29.4431, acc_train: 0.0000, loss_val: 29.4260, acc_val: 0.0000, time:8.2453
Epoch: 33, loss_train: 27.6722, acc_train: 0.0000, loss_val: 27.6684, acc_val: 0.0000, time:8.2857
Epoch: 34, loss_train: 25.7335, acc_train: 0.0000, loss_val: 25.7458, acc_val: 0.0000, time:8.3226
Epoch: 35, loss_train: 23.8817, acc_train: 0.0007, loss_val: 23.9409, acc_val: 0.0010, time:8.4482
Epoch: 36, loss_train: 22.2585, acc_train: 0.0216, loss_val: 22.2264, acc_val: 0.0227, time:8.4757
Epoch: 37, loss_train: 21.3532, acc_train: 0.0790, loss_val: 21.2972, acc_val: 0.0796, time:8.5030
Epoch: 38, loss_train: 20.7940, acc_train: 0.0922, loss_val: 20.8246, acc_val: 0.0911, time:8.2933
Epoch: 39, loss_train: 20.5177, acc_train: 0.0925, loss_val: 20.5728, acc_val: 0.0916, time:8.3217
Epoch: 40, loss_train: 275.3153, acc_train: 0.0034, loss_val: 276.7250, acc_val: 0.0039, time:8.5763
Epoch: 41, loss_train: 19.8719, acc_train: 0.0925, loss_val: 19.8937, acc_val: 0.0916, time:8.2342
Epoch: 42, loss_train: 20.0576, acc_train: 0.0925, loss_val: 19.5028, acc_val: 0.0916, time:8.4560
Epoch: 43, loss_train: 28.0648, acc_train: 0.0925, loss_val: 19.0480, acc_val: 0.0916, time:8.4486
Epoch: 44, loss_train: 18.9820, acc_train: 0.0925, loss_val: 18.8270, acc_val: 0.0916, time:8.3339
Epoch: 45, loss_train: 18.6467, acc_train: 0.0930, loss_val: 19.1811, acc_val: 0.0921, time:8.3270
Epoch: 46, loss_train: 21.6499, acc_train: 0.0927, loss_val: 21.5419, acc_val: 0.0926, time:8.3077
Epoch: 47, loss_train: 27.9918, acc_train: 0.0934, loss_val: 25.3020, acc_val: 0.0906, time:8.4007
Epoch: 48, loss_train: 37.4756, acc_train: 0.0852, loss_val: 25.6412, acc_val: 0.0897, time:8.2520
Epoch: 49, loss_train: 26.3851, acc_train: 0.0882, loss_val: 24.1944, acc_val: 0.0892, time:8.1979
Epoch: 50, loss_train: 28.4656, acc_train: 0.0900, loss_val: 25.6730, acc_val: 0.0897, time:8.3857
Test set results: lost=15.1125 , accuracy= 0.0924
