Training the model
Epoch: 1, loss_train: 4.5114, acc_train: 0.0189, loss_val: 4.5401, acc_val: 0.0131, time:7.5055
Epoch: 2, loss_train: 4.8517, acc_train: 0.4387, loss_val: 4.6820, acc_val: 0.4594, time:6.9248
Epoch: 3, loss_train: 8.0938, acc_train: 0.1602, loss_val: 8.4052, acc_val: 0.1575, time:6.5977
Epoch: 4, loss_train: 7.8606, acc_train: 0.0553, loss_val: 8.1438, acc_val: 0.0418, time:5.9661
Epoch: 5, loss_train: 3.3105, acc_train: 0.0268, loss_val: 3.3385, acc_val: 0.0370, time:6.2377
Epoch: 6, loss_train: 5.6963, acc_train: 0.4124, loss_val: 5.4787, acc_val: 0.4356, time:6.4377
Epoch: 7, loss_train: 4.6275, acc_train: 0.4387, loss_val: 4.4823, acc_val: 0.4594, time:6.1174
Epoch: 8, loss_train: 3.2270, acc_train: 0.4388, loss_val: 3.1957, acc_val: 0.4606, time:5.9801
Epoch: 9, loss_train: 6.0218, acc_train: 0.1507, loss_val: 6.1961, acc_val: 0.1444, time:5.9288
Epoch: 10, loss_train: 3.0934, acc_train: 0.0570, loss_val: 3.1741, acc_val: 0.0501, time:6.6250
Epoch: 11, loss_train: 3.3059, acc_train: 0.4284, loss_val: 3.2775, acc_val: 0.4463, time:7.2258
Epoch: 12, loss_train: 3.9458, acc_train: 0.3346, loss_val: 3.8647, acc_val: 0.3568, time:6.1363
Epoch: 13, loss_train: 4.1180, acc_train: 0.4388, loss_val: 4.0220, acc_val: 0.4594, time:5.7905
Epoch: 14, loss_train: 3.4025, acc_train: 0.4378, loss_val: 3.3436, acc_val: 0.4582, time:5.9864
Epoch: 15, loss_train: 4.4809, acc_train: 0.0556, loss_val: 4.5635, acc_val: 0.0418, time:7.3759
Epoch: 16, loss_train: 2.8175, acc_train: 0.1565, loss_val: 2.8404, acc_val: 0.1623, time:7.1139
Epoch: 17, loss_train: 2.5078, acc_train: 0.4387, loss_val: 2.4700, acc_val: 0.4594, time:6.5456
Epoch: 18, loss_train: 2.9435, acc_train: 0.1901, loss_val: 2.9004, acc_val: 0.1802, time:5.7469
Epoch: 19, loss_train: 2.4153, acc_train: 0.4098, loss_val: 2.3163, acc_val: 0.4212, time:7.2542
Epoch: 20, loss_train: 2.5518, acc_train: 0.4269, loss_val: 2.3947, acc_val: 0.4439, time:6.2087
Epoch: 21, loss_train: 2.6180, acc_train: 0.3651, loss_val: 2.4323, acc_val: 0.3842, time:6.5609
Epoch: 22, loss_train: 2.7032, acc_train: 0.4264, loss_val: 2.5226, acc_val: 0.4415, time:5.6770
Epoch: 23, loss_train: 2.7454, acc_train: 0.3464, loss_val: 2.5699, acc_val: 0.3616, time:5.7181
Epoch: 24, loss_train: 2.8928, acc_train: 0.4387, loss_val: 2.7072, acc_val: 0.4582, time:5.3721
Epoch: 25, loss_train: 2.5430, acc_train: 0.4383, loss_val: 2.3698, acc_val: 0.4594, time:5.3452
Epoch: 26, loss_train: 2.4942, acc_train: 0.2575, loss_val: 2.4036, acc_val: 0.2673, time:5.0833
Epoch: 27, loss_train: 2.5566, acc_train: 0.1708, loss_val: 2.5226, acc_val: 0.1706, time:5.2039
Epoch: 28, loss_train: 2.2932, acc_train: 0.3303, loss_val: 2.2895, acc_val: 0.3556, time:6.9198
Epoch: 29, loss_train: 2.0823, acc_train: 0.4405, loss_val: 2.0966, acc_val: 0.4618, time:7.3018
Epoch: 30, loss_train: 2.1222, acc_train: 0.4387, loss_val: 2.1617, acc_val: 0.4594, time:7.9244
Epoch: 31, loss_train: 2.3002, acc_train: 0.2882, loss_val: 2.3908, acc_val: 0.2757, time:6.0763
Epoch: 32, loss_train: 2.0698, acc_train: 0.3665, loss_val: 2.1237, acc_val: 0.3759, time:5.8790
Epoch: 33, loss_train: 1.8607, acc_train: 0.4407, loss_val: 1.8709, acc_val: 0.4594, time:7.8206
Epoch: 34, loss_train: 2.3365, acc_train: 0.1616, loss_val: 2.3551, acc_val: 0.1635, time:13.4967
Epoch: 35, loss_train: 2.1899, acc_train: 0.2146, loss_val: 2.1249, acc_val: 0.2160, time:7.4541
Epoch: 36, loss_train: 2.2436, acc_train: 0.4327, loss_val: 2.1700, acc_val: 0.4511, time:7.3580
Epoch: 37, loss_train: 2.3485, acc_train: 0.4382, loss_val: 2.2609, acc_val: 0.4594, time:6.8535
Epoch: 38, loss_train: 2.2347, acc_train: 0.4387, loss_val: 2.1724, acc_val: 0.4594, time:7.0113
Epoch: 39, loss_train: 2.0713, acc_train: 0.4354, loss_val: 2.0469, acc_val: 0.4439, time:6.7886
Epoch: 40, loss_train: 2.0571, acc_train: 0.2261, loss_val: 2.0547, acc_val: 0.2518, time:6.6091
Epoch: 41, loss_train: 2.0203, acc_train: 0.1948, loss_val: 2.0596, acc_val: 0.2208, time:6.7353
Epoch: 42, loss_train: 1.9539, acc_train: 0.3296, loss_val: 2.0010, acc_val: 0.3580, time:7.1618
Epoch: 43, loss_train: 1.9647, acc_train: 0.4344, loss_val: 2.0097, acc_val: 0.4547, time:6.7046
Epoch: 44, loss_train: 2.0184, acc_train: 0.4388, loss_val: 2.0699, acc_val: 0.4594, time:6.0373
Epoch: 45, loss_train: 2.0519, acc_train: 0.4387, loss_val: 2.0924, acc_val: 0.4594, time:5.9126
Epoch: 46, loss_train: 1.9654, acc_train: 0.4387, loss_val: 2.0017, acc_val: 0.4594, time:5.6575
Epoch: 47, loss_train: 1.8367, acc_train: 0.4358, loss_val: 1.8747, acc_val: 0.4606, time:8.3233
Epoch: 48, loss_train: 1.9353, acc_train: 0.2856, loss_val: 1.9755, acc_val: 0.2852, time:8.2371
Epoch: 49, loss_train: 1.9660, acc_train: 0.2428, loss_val: 1.9862, acc_val: 0.2542, time:7.6122
Epoch: 50, loss_train: 1.8650, acc_train: 0.4346, loss_val: 1.8541, acc_val: 0.4606, time:6.7463
Test set results: lost=1.8791 , accuracy= 0.4382
