Training the model
Epoch: 1, loss_train: 4.8871, acc_train: 0.0000, loss_val: 4.9001, acc_val: 0.0000, time:9.3993
Epoch: 2, loss_train: 6.1972, acc_train: 0.0000, loss_val: 6.1352, acc_val: 0.0000, time:9.3863
Epoch: 3, loss_train: 2.8597, acc_train: 0.2296, loss_val: 2.8144, acc_val: 0.2311, time:9.3371
Epoch: 4, loss_train: 4.0614, acc_train: 0.1447, loss_val: 4.0631, acc_val: 0.1463, time:9.4124
Epoch: 5, loss_train: 5.6020, acc_train: 0.0570, loss_val: 5.5918, acc_val: 0.0591, time:9.3740
Epoch: 6, loss_train: 5.8000, acc_train: 0.3398, loss_val: 5.7386, acc_val: 0.3517, time:9.3744
Epoch: 7, loss_train: 5.9441, acc_train: 0.0085, loss_val: 5.8813, acc_val: 0.0059, time:9.4684
Epoch: 8, loss_train: 4.9566, acc_train: 0.0138, loss_val: 4.8847, acc_val: 0.0140, time:9.3889
Epoch: 9, loss_train: 5.7860, acc_train: 0.2137, loss_val: 5.6693, acc_val: 0.2118, time:9.3295
Epoch: 10, loss_train: 5.5182, acc_train: 0.3403, loss_val: 5.3908, acc_val: 0.3534, time:9.4428
Epoch: 11, loss_train: 4.8265, acc_train: 0.0848, loss_val: 4.7552, acc_val: 0.0755, time:9.3142
Epoch: 12, loss_train: 5.7940, acc_train: 0.1306, loss_val: 5.6954, acc_val: 0.1252, time:9.3798
Epoch: 13, loss_train: 3.3624, acc_train: 0.2216, loss_val: 3.2477, acc_val: 0.2188, time:9.3358
Epoch: 14, loss_train: 4.5946, acc_train: 0.0592, loss_val: 4.4655, acc_val: 0.0620, time:9.3236
Epoch: 15, loss_train: 4.7817, acc_train: 0.3403, loss_val: 4.6401, acc_val: 0.3534, time:9.7664
Epoch: 16, loss_train: 4.5218, acc_train: 0.2400, loss_val: 4.3943, acc_val: 0.2586, time:10.6117
Epoch: 17, loss_train: 5.3747, acc_train: 0.0117, loss_val: 5.2878, acc_val: 0.0111, time:10.6420
Epoch: 18, loss_train: 4.2132, acc_train: 0.0602, loss_val: 4.1655, acc_val: 0.0626, time:10.0666
Epoch: 19, loss_train: 3.4904, acc_train: 0.1030, loss_val: 3.4796, acc_val: 0.0913, time:9.4407
Epoch: 20, loss_train: 3.5057, acc_train: 0.3402, loss_val: 3.4785, acc_val: 0.3534, time:9.4001
Epoch: 21, loss_train: 3.5099, acc_train: 0.1306, loss_val: 3.5250, acc_val: 0.1252, time:9.3490
Epoch: 22, loss_train: 2.9910, acc_train: 0.2797, loss_val: 3.0043, acc_val: 0.2803, time:9.4183
Epoch: 23, loss_train: 3.0091, acc_train: 0.3132, loss_val: 3.0007, acc_val: 0.3195, time:9.2851
Epoch: 24, loss_train: 2.9082, acc_train: 0.3393, loss_val: 2.8679, acc_val: 0.3523, time:9.3480
Epoch: 25, loss_train: 2.9427, acc_train: 0.2721, loss_val: 2.8997, acc_val: 0.2937, time:9.3293
Epoch: 26, loss_train: 2.7395, acc_train: 0.3400, loss_val: 2.7056, acc_val: 0.3523, time:9.3590
Epoch: 27, loss_train: 2.6124, acc_train: 0.3393, loss_val: 2.5866, acc_val: 0.3511, time:9.2983
Epoch: 28, loss_train: 2.6611, acc_train: 0.1582, loss_val: 2.6265, acc_val: 0.1603, time:9.3752
Epoch: 29, loss_train: 2.5925, acc_train: 0.2952, loss_val: 2.5607, acc_val: 0.2955, time:9.2453
Epoch: 30, loss_train: 2.4463, acc_train: 0.3387, loss_val: 2.4053, acc_val: 0.3517, time:9.4308
Epoch: 31, loss_train: 2.3509, acc_train: 0.3392, loss_val: 2.2928, acc_val: 0.3470, time:9.4557
Epoch: 32, loss_train: 2.4352, acc_train: 0.3059, loss_val: 2.3871, acc_val: 0.3130, time:9.2970
Epoch: 33, loss_train: 2.2398, acc_train: 0.3301, loss_val: 2.1860, acc_val: 0.3417, time:9.3626
Epoch: 34, loss_train: 2.1491, acc_train: 0.3385, loss_val: 2.1125, acc_val: 0.3470, time:9.3698
Epoch: 35, loss_train: 2.1667, acc_train: 0.3385, loss_val: 2.1328, acc_val: 0.3505, time:9.3652
Epoch: 36, loss_train: 2.1899, acc_train: 0.2789, loss_val: 2.1705, acc_val: 0.2803, time:9.4375
Epoch: 37, loss_train: 2.1703, acc_train: 0.3361, loss_val: 2.1665, acc_val: 0.3493, time:9.2960
Epoch: 38, loss_train: 2.1242, acc_train: 0.3380, loss_val: 2.1072, acc_val: 0.3511, time:9.3981
Epoch: 39, loss_train: 2.1404, acc_train: 0.3319, loss_val: 2.1268, acc_val: 0.3464, time:9.3625
Epoch: 40, loss_train: 2.1149, acc_train: 0.3390, loss_val: 2.1084, acc_val: 0.3505, time:9.2745
Epoch: 41, loss_train: 2.1018, acc_train: 0.3401, loss_val: 2.1068, acc_val: 0.3505, time:9.3125
Epoch: 42, loss_train: 2.0997, acc_train: 0.3224, loss_val: 2.0986, acc_val: 0.3388, time:9.4550
Epoch: 43, loss_train: 2.0802, acc_train: 0.3317, loss_val: 2.0792, acc_val: 0.3435, time:9.3780
Epoch: 44, loss_train: 2.0916, acc_train: 0.3382, loss_val: 2.0759, acc_val: 0.3505, time:9.4637
Epoch: 45, loss_train: 2.0849, acc_train: 0.3389, loss_val: 2.0656, acc_val: 0.3534, time:9.2673
Epoch: 46, loss_train: 2.0896, acc_train: 0.3360, loss_val: 2.0674, acc_val: 0.3482, time:9.4549
Epoch: 47, loss_train: 2.0834, acc_train: 0.3311, loss_val: 2.0737, acc_val: 0.3347, time:9.3493
Epoch: 48, loss_train: 2.0766, acc_train: 0.3363, loss_val: 2.0631, acc_val: 0.3446, time:9.3017
Epoch: 49, loss_train: 2.0732, acc_train: 0.3397, loss_val: 2.0551, acc_val: 0.3523, time:9.2928
Epoch: 50, loss_train: 2.0623, acc_train: 0.3400, loss_val: 2.0452, acc_val: 0.3534, time:9.3931
Test set results: lost=2.0369 , accuracy= 0.3390
