Training the model
Epoch: 1, loss_train: 4.1110, acc_train: 0.1292, loss_val: 4.1097, acc_val: 0.1300, time:10.7574
Epoch: 2, loss_train: 5.1979, acc_train: 0.2264, loss_val: 5.2594, acc_val: 0.2174, time:9.3889
Epoch: 3, loss_train: 5.8757, acc_train: 0.0687, loss_val: 5.8547, acc_val: 0.0712, time:9.9387
Epoch: 4, loss_train: 7.6064, acc_train: 0.1292, loss_val: 7.7014, acc_val: 0.1300, time:9.3179
Epoch: 5, loss_train: 5.5679, acc_train: 0.0588, loss_val: 5.6925, acc_val: 0.0534, time:9.1888
Epoch: 6, loss_train: 7.1733, acc_train: 0.2875, loss_val: 7.3344, acc_val: 0.2745, time:9.1404
Epoch: 7, loss_train: 5.4933, acc_train: 0.2847, loss_val: 5.5893, acc_val: 0.2718, time:9.1113
Epoch: 8, loss_train: 8.2075, acc_train: 0.0557, loss_val: 8.3339, acc_val: 0.0620, time:9.1170
Epoch: 9, loss_train: 6.6057, acc_train: 0.0969, loss_val: 6.5826, acc_val: 0.1057, time:9.1377
Epoch: 10, loss_train: 5.2224, acc_train: 0.0237, loss_val: 5.2633, acc_val: 0.0254, time:9.3170
Epoch: 11, loss_train: 3.9815, acc_train: 0.0649, loss_val: 3.9959, acc_val: 0.0566, time:9.8746
Epoch: 12, loss_train: 4.2594, acc_train: 0.2875, loss_val: 4.2800, acc_val: 0.2745, time:9.6739
Epoch: 13, loss_train: 4.2438, acc_train: 0.2820, loss_val: 4.2218, acc_val: 0.2702, time:9.7524
Epoch: 14, loss_train: 4.2971, acc_train: 0.1301, loss_val: 4.2411, acc_val: 0.1321, time:9.7999
Epoch: 15, loss_train: 4.0791, acc_train: 0.1286, loss_val: 4.0267, acc_val: 0.1300, time:9.1935
Epoch: 16, loss_train: 3.8418, acc_train: 0.1139, loss_val: 3.8345, acc_val: 0.1192, time:9.3116
Epoch: 17, loss_train: 3.5805, acc_train: 0.2875, loss_val: 3.6071, acc_val: 0.2745, time:8.9845
Epoch: 18, loss_train: 3.5611, acc_train: 0.2879, loss_val: 3.6323, acc_val: 0.2745, time:9.1101
Epoch: 19, loss_train: 3.5441, acc_train: 0.0872, loss_val: 3.5786, acc_val: 0.0868, time:9.2347
Epoch: 20, loss_train: 3.4210, acc_train: 0.0919, loss_val: 3.4097, acc_val: 0.1025, time:9.0682
Epoch: 21, loss_train: 3.1988, acc_train: 0.0740, loss_val: 3.1613, acc_val: 0.0744, time:9.0429
Epoch: 22, loss_train: 2.8147, acc_train: 0.2744, loss_val: 2.7924, acc_val: 0.2578, time:9.0245
Epoch: 23, loss_train: 2.9805, acc_train: 0.1786, loss_val: 2.9732, acc_val: 0.1823, time:9.0579
Epoch: 24, loss_train: 3.2567, acc_train: 0.1252, loss_val: 3.2873, acc_val: 0.1203, time:9.0849
Epoch: 25, loss_train: 3.1648, acc_train: 0.2716, loss_val: 3.1903, acc_val: 0.2573, time:9.0910
Epoch: 26, loss_train: 3.0029, acc_train: 0.2868, loss_val: 3.0095, acc_val: 0.2751, time:9.0509
Epoch: 27, loss_train: 2.9484, acc_train: 0.2861, loss_val: 2.9647, acc_val: 0.2735, time:8.9860
Epoch: 28, loss_train: 2.9084, acc_train: 0.2186, loss_val: 2.9007, acc_val: 0.2179, time:9.0166
Epoch: 29, loss_train: 2.6743, acc_train: 0.2701, loss_val: 2.6795, acc_val: 0.2627, time:9.0400
Epoch: 30, loss_train: 2.6805, acc_train: 0.1849, loss_val: 2.6801, acc_val: 0.2082, time:9.0099
Epoch: 31, loss_train: 2.7447, acc_train: 0.1386, loss_val: 2.7756, acc_val: 0.1472, time:9.0966
Epoch: 32, loss_train: 2.7282, acc_train: 0.2498, loss_val: 2.7556, acc_val: 0.2508, time:9.0321
Epoch: 33, loss_train: 2.6310, acc_train: 0.2875, loss_val: 2.6576, acc_val: 0.2745, time:9.0363
Epoch: 34, loss_train: 2.5804, acc_train: 0.2875, loss_val: 2.5991, acc_val: 0.2745, time:9.0236
Epoch: 35, loss_train: 2.5941, acc_train: 0.2818, loss_val: 2.5993, acc_val: 0.2708, time:9.0716
Epoch: 36, loss_train: 2.5774, acc_train: 0.2475, loss_val: 2.5610, acc_val: 0.2433, time:8.9328
Epoch: 37, loss_train: 2.4599, acc_train: 0.2677, loss_val: 2.4544, acc_val: 0.2594, time:9.0294
Epoch: 38, loss_train: 2.4228, acc_train: 0.2803, loss_val: 2.4060, acc_val: 0.2783, time:9.1417
Epoch: 39, loss_train: 2.5027, acc_train: 0.2746, loss_val: 2.5017, acc_val: 0.2686, time:9.0585
Epoch: 40, loss_train: 2.5592, acc_train: 0.2699, loss_val: 2.5761, acc_val: 0.2594, time:9.0219
Epoch: 41, loss_train: 2.4869, acc_train: 0.2803, loss_val: 2.4811, acc_val: 0.2702, time:9.0454
Epoch: 42, loss_train: 2.4158, acc_train: 0.2859, loss_val: 2.4377, acc_val: 0.2708, time:9.1639
Epoch: 43, loss_train: 2.4358, acc_train: 0.2781, loss_val: 2.4367, acc_val: 0.2654, time:9.1396
Epoch: 44, loss_train: 2.4548, acc_train: 0.2637, loss_val: 2.4684, acc_val: 0.2492, time:9.0468
Epoch: 45, loss_train: 2.4514, acc_train: 0.2702, loss_val: 2.4589, acc_val: 0.2627, time:9.1366
Epoch: 46, loss_train: 2.4460, acc_train: 0.2786, loss_val: 2.4558, acc_val: 0.2686, time:9.0111
Epoch: 47, loss_train: 2.4324, acc_train: 0.2859, loss_val: 2.4527, acc_val: 0.2745, time:9.1018
Epoch: 48, loss_train: 2.4204, acc_train: 0.2848, loss_val: 2.4361, acc_val: 0.2713, time:9.1668
Epoch: 49, loss_train: 2.4370, acc_train: 0.2774, loss_val: 2.4398, acc_val: 0.2691, time:9.2260
Epoch: 50, loss_train: 2.4291, acc_train: 0.2734, loss_val: 2.4390, acc_val: 0.2648, time:9.0077
Test set results: lost=2.3480 , accuracy= 0.2915
