Training the model
Epoch: 1, loss_train: 3.8845, acc_train: 0.0255, loss_val: 3.8856, acc_val: 0.0285, time:10.9351
Epoch: 2, loss_train: 3.2038, acc_train: 0.2493, loss_val: 3.1062, acc_val: 0.2617, time:10.2040
Epoch: 3, loss_train: 8.5652, acc_train: 0.1468, loss_val: 8.5449, acc_val: 0.1503, time:10.1550
Epoch: 4, loss_train: 8.0112, acc_train: 0.1116, loss_val: 8.0618, acc_val: 0.1209, time:10.2062
Epoch: 5, loss_train: 5.6072, acc_train: 0.0011, loss_val: 5.6281, acc_val: 0.0009, time:10.1117
Epoch: 6, loss_train: 3.9500, acc_train: 0.2525, loss_val: 3.9529, acc_val: 0.2634, time:10.1654
Epoch: 7, loss_train: 4.7886, acc_train: 0.1051, loss_val: 4.8689, acc_val: 0.1045, time:10.1213
Epoch: 8, loss_train: 5.7969, acc_train: 0.1476, loss_val: 5.8432, acc_val: 0.1511, time:10.2006
Epoch: 9, loss_train: 6.1340, acc_train: 0.0310, loss_val: 6.2523, acc_val: 0.0246, time:10.1483
Epoch: 10, loss_train: 4.7976, acc_train: 0.1043, loss_val: 4.8195, acc_val: 0.0976, time:10.1413
Epoch: 11, loss_train: 5.7354, acc_train: 0.2525, loss_val: 5.6420, acc_val: 0.2634, time:10.1618
Epoch: 12, loss_train: 6.0196, acc_train: 0.0101, loss_val: 5.9197, acc_val: 0.0117, time:10.0760
Epoch: 13, loss_train: 6.6298, acc_train: 0.1114, loss_val: 6.4567, acc_val: 0.1209, time:10.2451
Epoch: 14, loss_train: 4.6056, acc_train: 0.1103, loss_val: 4.4682, acc_val: 0.1231, time:10.1431
Epoch: 15, loss_train: 4.0692, acc_train: 0.2351, loss_val: 3.9218, acc_val: 0.2392, time:10.1849
Epoch: 16, loss_train: 3.9427, acc_train: 0.1618, loss_val: 3.7846, acc_val: 0.1658, time:10.1836
Epoch: 17, loss_train: 3.9020, acc_train: 0.1456, loss_val: 3.7927, acc_val: 0.1498, time:10.1274
Epoch: 18, loss_train: 3.7366, acc_train: 0.1475, loss_val: 3.6487, acc_val: 0.1507, time:10.2036
Epoch: 19, loss_train: 3.2572, acc_train: 0.1301, loss_val: 3.1809, acc_val: 0.1339, time:10.1382
Epoch: 20, loss_train: 3.1881, acc_train: 0.2498, loss_val: 3.0949, acc_val: 0.2617, time:10.1228
Epoch: 21, loss_train: 3.1670, acc_train: 0.2105, loss_val: 3.0521, acc_val: 0.2211, time:10.1181
Epoch: 22, loss_train: 2.7306, acc_train: 0.1810, loss_val: 2.6394, acc_val: 0.1852, time:10.0935
Epoch: 23, loss_train: 2.8899, acc_train: 0.1048, loss_val: 2.8229, acc_val: 0.1084, time:10.1703
Epoch: 24, loss_train: 2.6922, acc_train: 0.1121, loss_val: 2.6404, acc_val: 0.1110, time:10.1869
Epoch: 25, loss_train: 2.7426, acc_train: 0.1320, loss_val: 2.6948, acc_val: 0.1438, time:10.1282
Epoch: 26, loss_train: 2.6807, acc_train: 0.1712, loss_val: 2.6660, acc_val: 0.1796, time:10.1069
Epoch: 27, loss_train: 2.6579, acc_train: 0.2524, loss_val: 2.6423, acc_val: 0.2634, time:10.1113
Epoch: 28, loss_train: 2.6350, acc_train: 0.2529, loss_val: 2.6287, acc_val: 0.2634, time:10.1961
Epoch: 29, loss_train: 2.7946, acc_train: 0.0620, loss_val: 2.8037, acc_val: 0.0540, time:10.3524
Epoch: 30, loss_train: 2.4913, acc_train: 0.1683, loss_val: 2.4740, acc_val: 0.1667, time:10.0855
Epoch: 31, loss_train: 2.5097, acc_train: 0.2350, loss_val: 2.4770, acc_val: 0.2427, time:10.2432
Epoch: 32, loss_train: 2.5005, acc_train: 0.1133, loss_val: 2.4519, acc_val: 0.1079, time:10.0971
Epoch: 33, loss_train: 2.5862, acc_train: 0.1184, loss_val: 2.5261, acc_val: 0.1274, time:10.1574
Epoch: 34, loss_train: 2.4997, acc_train: 0.2007, loss_val: 2.4391, acc_val: 0.2168, time:10.1699
Epoch: 35, loss_train: 2.5470, acc_train: 0.2382, loss_val: 2.4666, acc_val: 0.2461, time:10.0674
Epoch: 36, loss_train: 2.5566, acc_train: 0.2367, loss_val: 2.4752, acc_val: 0.2487, time:10.1339
Epoch: 37, loss_train: 2.4833, acc_train: 0.2343, loss_val: 2.3991, acc_val: 0.2470, time:10.1699
Epoch: 38, loss_train: 2.5094, acc_train: 0.2040, loss_val: 2.4205, acc_val: 0.2224, time:10.1486
Epoch: 39, loss_train: 2.4851, acc_train: 0.2205, loss_val: 2.4092, acc_val: 0.2301, time:10.2721
Epoch: 40, loss_train: 2.4334, acc_train: 0.2405, loss_val: 2.3706, acc_val: 0.2496, time:10.2305
Epoch: 41, loss_train: 2.3469, acc_train: 0.2458, loss_val: 2.2876, acc_val: 0.2586, time:10.2453
Epoch: 42, loss_train: 2.3469, acc_train: 0.2239, loss_val: 2.2999, acc_val: 0.2206, time:10.2345
Epoch: 43, loss_train: 2.3482, acc_train: 0.2101, loss_val: 2.3081, acc_val: 0.2215, time:10.1481
Epoch: 44, loss_train: 2.2876, acc_train: 0.2305, loss_val: 2.2475, acc_val: 0.2353, time:10.1862
Epoch: 45, loss_train: 2.2581, acc_train: 0.2462, loss_val: 2.2288, acc_val: 0.2509, time:10.2733
Epoch: 46, loss_train: 2.3206, acc_train: 0.2466, loss_val: 2.2935, acc_val: 0.2509, time:10.2648
Epoch: 47, loss_train: 2.3266, acc_train: 0.2475, loss_val: 2.3070, acc_val: 0.2608, time:10.2643
Epoch: 48, loss_train: 2.2880, acc_train: 0.2519, loss_val: 2.2800, acc_val: 0.2612, time:10.0727
Epoch: 49, loss_train: 2.2617, acc_train: 0.2540, loss_val: 2.2461, acc_val: 0.2617, time:10.2778
Epoch: 50, loss_train: 2.2803, acc_train: 0.2377, loss_val: 2.2724, acc_val: 0.2491, time:10.1509
Test set results: lost=2.2340 , accuracy= 0.2596
