Training the model
Epoch: 1, loss_train: 4.1170, acc_train: 0.0276, loss_val: 4.1178, acc_val: 0.0306, time:11.9884
Epoch: 2, loss_train: 3.7975, acc_train: 0.1617, loss_val: 3.7922, acc_val: 0.1558, time:11.8264
Epoch: 3, loss_train: 6.5637, acc_train: 0.2047, loss_val: 6.5281, acc_val: 0.2097, time:11.6622
Epoch: 4, loss_train: 6.7794, acc_train: 0.0936, loss_val: 6.7494, acc_val: 0.0906, time:11.8078
Epoch: 5, loss_train: 5.1396, acc_train: 0.1176, loss_val: 5.1116, acc_val: 0.1277, time:11.8454
Epoch: 6, loss_train: 4.1344, acc_train: 0.0414, loss_val: 4.1605, acc_val: 0.0397, time:11.8153
Epoch: 7, loss_train: 3.1684, acc_train: 0.1633, loss_val: 3.2004, acc_val: 0.1568, time:11.6965
Epoch: 8, loss_train: 3.9731, acc_train: 0.1948, loss_val: 3.9828, acc_val: 0.1965, time:11.8638
Epoch: 9, loss_train: 3.7493, acc_train: 0.1847, loss_val: 3.7291, acc_val: 0.1839, time:11.8481
Epoch: 10, loss_train: 4.1043, acc_train: 0.0492, loss_val: 4.0575, acc_val: 0.0477, time:11.7624
Epoch: 11, loss_train: 3.6024, acc_train: 0.1179, loss_val: 3.5674, acc_val: 0.1284, time:11.9312
Epoch: 12, loss_train: 3.0008, acc_train: 0.1260, loss_val: 2.9862, acc_val: 0.1206, time:11.6637
Epoch: 13, loss_train: 3.2974, acc_train: 0.1628, loss_val: 3.3037, acc_val: 0.1571, time:11.7313
Epoch: 14, loss_train: 3.3687, acc_train: 0.2012, loss_val: 3.3770, acc_val: 0.2052, time:11.7038
Epoch: 15, loss_train: 3.1951, acc_train: 0.2047, loss_val: 3.1813, acc_val: 0.2097, time:11.8728
Epoch: 16, loss_train: 2.8421, acc_train: 0.1514, loss_val: 2.8214, acc_val: 0.1616, time:11.8301
Epoch: 17, loss_train: 2.8994, acc_train: 0.0400, loss_val: 2.8736, acc_val: 0.0394, time:11.7971
Epoch: 18, loss_train: 3.0153, acc_train: 0.1204, loss_val: 3.0018, acc_val: 0.1290, time:11.7443
Epoch: 19, loss_train: 2.7683, acc_train: 0.1519, loss_val: 2.7918, acc_val: 0.1487, time:11.8428
Epoch: 20, loss_train: 3.0365, acc_train: 0.1431, loss_val: 3.0712, acc_val: 0.1452, time:11.7397
Epoch: 21, loss_train: 2.9764, acc_train: 0.1937, loss_val: 3.0026, acc_val: 0.2003, time:11.9031
Epoch: 22, loss_train: 2.9290, acc_train: 0.2018, loss_val: 2.9176, acc_val: 0.2094, time:11.9005
Epoch: 23, loss_train: 2.8120, acc_train: 0.1771, loss_val: 2.7835, acc_val: 0.1706, time:11.7525
Epoch: 24, loss_train: 2.7181, acc_train: 0.1515, loss_val: 2.6815, acc_val: 0.1481, time:11.6461
Epoch: 25, loss_train: 2.7657, acc_train: 0.1182, loss_val: 2.7424, acc_val: 0.1281, time:11.7859
Epoch: 26, loss_train: 2.6653, acc_train: 0.1179, loss_val: 2.6467, acc_val: 0.1277, time:11.8380
Epoch: 27, loss_train: 2.5573, acc_train: 0.1551, loss_val: 2.5568, acc_val: 0.1606, time:11.7758
Epoch: 28, loss_train: 2.5984, acc_train: 0.1982, loss_val: 2.6190, acc_val: 0.2045, time:11.8905
Epoch: 29, loss_train: 2.6703, acc_train: 0.1987, loss_val: 2.6953, acc_val: 0.2058, time:11.8524
Epoch: 30, loss_train: 2.6245, acc_train: 0.1501, loss_val: 2.6369, acc_val: 0.1523, time:11.8184
Epoch: 31, loss_train: 2.5751, acc_train: 0.1496, loss_val: 2.5707, acc_val: 0.1465, time:11.7932
Epoch: 32, loss_train: 2.5126, acc_train: 0.1656, loss_val: 2.5055, acc_val: 0.1632, time:11.7499
Epoch: 33, loss_train: 2.5134, acc_train: 0.1593, loss_val: 2.4951, acc_val: 0.1623, time:11.8354
Epoch: 34, loss_train: 2.5483, acc_train: 0.1640, loss_val: 2.5390, acc_val: 0.1755, time:11.5973
Epoch: 35, loss_train: 2.5582, acc_train: 0.1961, loss_val: 2.5423, acc_val: 0.1997, time:11.8133
Epoch: 36, loss_train: 2.5239, acc_train: 0.2014, loss_val: 2.5243, acc_val: 0.2068, time:11.7882
Epoch: 37, loss_train: 2.5235, acc_train: 0.1651, loss_val: 2.5279, acc_val: 0.1526, time:11.8003
Epoch: 38, loss_train: 2.4985, acc_train: 0.1630, loss_val: 2.5023, acc_val: 0.1565, time:11.7031
Epoch: 39, loss_train: 2.4935, acc_train: 0.1804, loss_val: 2.4928, acc_val: 0.1755, time:11.8230
Epoch: 40, loss_train: 2.4954, acc_train: 0.1946, loss_val: 2.4784, acc_val: 0.2045, time:11.8185
Epoch: 41, loss_train: 2.5041, acc_train: 0.1964, loss_val: 2.4898, acc_val: 0.2026, time:11.8897
Epoch: 42, loss_train: 2.4939, acc_train: 0.1915, loss_val: 2.4865, acc_val: 0.1952, time:11.7611
Epoch: 43, loss_train: 2.4835, acc_train: 0.1799, loss_val: 2.4809, acc_val: 0.1897, time:11.7857
Epoch: 44, loss_train: 2.4806, acc_train: 0.1616, loss_val: 2.4739, acc_val: 0.1629, time:11.7490
Epoch: 45, loss_train: 2.4756, acc_train: 0.1743, loss_val: 2.4661, acc_val: 0.1645, time:11.6055
Epoch: 46, loss_train: 2.4817, acc_train: 0.2013, loss_val: 2.4680, acc_val: 0.2129, time:11.7795
Epoch: 47, loss_train: 2.4875, acc_train: 0.2002, loss_val: 2.4733, acc_val: 0.2032, time:11.8116
Epoch: 48, loss_train: 2.4627, acc_train: 0.2018, loss_val: 2.4532, acc_val: 0.2026, time:11.8492
Epoch: 49, loss_train: 2.4539, acc_train: 0.1922, loss_val: 2.4484, acc_val: 0.2032, time:11.8659
Epoch: 50, loss_train: 2.4764, acc_train: 0.1649, loss_val: 2.4736, acc_val: 0.1652, time:11.7530
Test set results: lost=2.4357 , accuracy= 0.2116
