Training the model
Epoch: 1, loss_train: 4.2007, acc_train: 0.0000, loss_val: 4.2112, acc_val: 0.0000, time:8.0343
Epoch: 2, loss_train: 4.4868, acc_train: 0.1790, loss_val: 4.5045, acc_val: 0.1811, time:7.9087
Epoch: 3, loss_train: 6.9710, acc_train: 0.0351, loss_val: 6.9686, acc_val: 0.0363, time:7.8459
Epoch: 4, loss_train: 6.7029, acc_train: 0.1045, loss_val: 6.6662, acc_val: 0.1038, time:7.9419
Epoch: 5, loss_train: 2.7906, acc_train: 0.1905, loss_val: 2.8035, acc_val: 0.1993, time:8.3503
Epoch: 6, loss_train: 3.9363, acc_train: 0.1587, loss_val: 3.9797, acc_val: 0.1520, time:8.4513
Epoch: 7, loss_train: 5.0146, acc_train: 0.0491, loss_val: 5.0579, acc_val: 0.0415, time:8.0985
Epoch: 8, loss_train: 4.7646, acc_train: 0.1178, loss_val: 4.7588, acc_val: 0.1162, time:9.8935
Epoch: 9, loss_train: 3.3764, acc_train: 0.0385, loss_val: 3.3747, acc_val: 0.0374, time:8.0094
Epoch: 10, loss_train: 4.4635, acc_train: 0.1917, loss_val: 4.4404, acc_val: 0.2013, time:7.7962
Epoch: 11, loss_train: 4.4996, acc_train: 0.1606, loss_val: 4.5049, acc_val: 0.1505, time:8.4004
Epoch: 12, loss_train: 4.3946, acc_train: 0.1339, loss_val: 4.4106, acc_val: 0.1251, time:8.2039
Epoch: 13, loss_train: 3.7518, acc_train: 0.1088, loss_val: 3.7595, acc_val: 0.1074, time:7.7072
Epoch: 14, loss_train: 3.3536, acc_train: 0.0560, loss_val: 3.3323, acc_val: 0.0659, time:7.6188
Epoch: 15, loss_train: 3.5153, acc_train: 0.1418, loss_val: 3.5260, acc_val: 0.1230, time:7.6434
Epoch: 16, loss_train: 3.7947, acc_train: 0.1726, loss_val: 3.8057, acc_val: 0.1749, time:7.6169
Epoch: 17, loss_train: 3.6382, acc_train: 0.0521, loss_val: 3.6445, acc_val: 0.0576, time:7.6783
Epoch: 18, loss_train: 3.2271, acc_train: 0.1734, loss_val: 3.2864, acc_val: 0.1702, time:7.7496
Epoch: 19, loss_train: 3.0301, acc_train: 0.1597, loss_val: 3.0892, acc_val: 0.1515, time:7.6956
Epoch: 20, loss_train: 3.3878, acc_train: 0.0938, loss_val: 3.4353, acc_val: 0.0830, time:7.6919
